1,1,1697.30,385.08,163.21,346.16,-1,-1,-1,-1
1,2,1286.84,460.21,71.79,196.31,-1,-1,-1,-1
1,3,238.32,449.05,120.19,263.40,-1,-1,-1,-1
1,4,1253.40,528.22,56.98,127.82,-1,-1,-1,-1
2,1,1690.32,385.02,163.25,346.84,-1,-1,-1,-1
2,2,1291.91,459.30,72.08,198.76,-1,-1,-1,-1
2,3,238.73,449.59,120.81,254.74,-1,-1,-1,-1
2,4,1255.30,530.23,56.96,124.21,-1,-1,-1,-1
3,1,1689.56,385.00,163.21,347.11,-1,-1,-1,-1
3,2,1293.22,459.50,71.17,198.89,-1,-1,-1,-1
3,3,248.71,449.63,112.94,254.81,-1,-1,-1,-1
3,4,1256.43,533.86,56.76,123.98,-1,-1,-1,-1
3,5,-141.97,270.05,277.35,659.82,-1,-1,-1,-1
4,1,1689.52,384.51,161.78,349.03,-1,-1,-1,-1
4,3,249.34,448.82,112.82,256.58,-1,-1,-1,-1
4,2,1293.93,458.74,72.11,199.85,-1,-1,-1,-1
4,5,-136.58,243.94,274.11,681.88,-1,-1,-1,-1
4,4,1259.36,535.08,58.95,123.67,-1,-1,-1,-1
5,1,1686.22,385.19,155.62,348.50,-1,-1,-1,-1
5,2,1295.28,457.51,72.69,201.10,-1,-1,-1,-1
5,3,251.52,451.60,110.12,257.43,-1,-1,-1,-1
5,5,-144.11,230.79,293.84,707.12,-1,-1,-1,-1
5,4,1262.45,535.37,55.24,123.86,-1,-1,-1,-1
6,5,-149.18,223.62,300.71,718.28,-1,-1,-1,-1
6,1,1687.03,383.88,152.49,352.62,-1,-1,-1,-1
6,3,260.81,450.68,105.49,259.59,-1,-1,-1,-1
6,2,1301.92,457.50,71.79,200.45,-1,-1,-1,-1
6,4,1265.93,534.99,51.89,124.16,-1,-1,-1,-1
7,5,-137.07,219.87,288.57,714.02,-1,-1,-1,-1
7,2,1302.91,456.99,72.42,201.24,-1,-1,-1,-1
7,1,1687.01,386.51,151.60,356.35,-1,-1,-1,-1
7,4,1270.77,534.12,52.14,126.27,-1,-1,-1,-1
7,3,262.90,449.00,103.38,256.75,-1,-1,-1,-1
7,6,1883.55,318.43,144.42,425.82,-1,-1,-1,-1
8,6,1882.83,320.51,140.97,422.44,-1,-1,-1,-1
8,1,1687.20,385.96,151.03,358.33,-1,-1,-1,-1
8,5,-134.70,213.07,301.86,725.71,-1,-1,-1,-1
8,2,1303.52,457.08,73.98,201.26,-1,-1,-1,-1
8,3,272.63,447.63,97.54,259.10,-1,-1,-1,-1
8,4,1274.46,534.72,47.92,125.09,-1,-1,-1,-1
9,5,-139.44,207.71,304.92,731.37,-1,-1,-1,-1
9,6,1872.48,327.26,155.85,414.37,-1,-1,-1,-1
9,3,274.75,447.87,94.78,258.91,-1,-1,-1,-1
9,1,1686.62,385.65,151.66,359.54,-1,-1,-1,-1
9,2,1306.73,456.14,76.68,202.56,-1,-1,-1,-1
9,4,1276.92,535.19,45.86,124.11,-1,-1,-1,-1
10,5,-127.85,210.81,311.47,731.71,-1,-1,-1,-1
10,6,1871.49,332.05,154.96,418.80,-1,-1,-1,-1
10,1,1682.24,385.92,148.34,360.72,-1,-1,-1,-1
10,2,1307.35,455.78,77.78,203.42,-1,-1,-1,-1
10,3,276.49,447.97,92.19,258.09,-1,-1,-1,-1
10,4,1277.86,535.14,45.87,123.77,-1,-1,-1,-1
11,5,-119.78,212.23,303.04,729.08,-1,-1,-1,-1
11,1,1682.54,386.12,146.78,360.47,-1,-1,-1,-1
11,6,1870.07,333.75,149.33,414.93,-1,-1,-1,-1
11,3,277.80,447.98,90.66,258.51,-1,-1,-1,-1
11,2,1307.61,455.52,78.65,203.67,-1,-1,-1,-1
11,4,1279.23,534.91,50.59,124.64,-1,-1,-1,-1
12,1,1681.08,384.73,149.65,362.56,-1,-1,-1,-1
12,6,1869.48,333.07,148.51,416.20,-1,-1,-1,-1
12,5,-114.29,216.57,297.44,722.65,-1,-1,-1,-1
12,2,1308.32,456.52,79.17,202.22,-1,-1,-1,-1
12,4,1280.14,534.95,49.80,124.82,-1,-1,-1,-1
12,3,286.62,448.33,87.96,257.42,-1,-1,-1,-1
13,5,-121.77,221.53,304.86,728.52,-1,-1,-1,-1
