1,1,1358.70,567.44,103.13,240.34,-1,-1,-1,-1
1,2,370.27,408.89,81.42,238.09,-1,-1,-1,-1
1,3,288.21,122.28,51.16,168.28,-1,-1,-1,-1
1,4,1636.48,263.11,58.76,177.45,-1,-1,-1,-1
1,5,1044.58,132.39,59.52,179.19,-1,-1,-1,-1
1,6,103.68,544.68,81.98,253.24,-1,-1,-1,-1
1,7,463.51,82.56,52.45,169.17,-1,-1,-1,-1
1,8,706.49,-2.07,48.32,159.44,-1,-1,-1,-1
1,9,1787.19,203.30,60.00,184.28,-1,-1,-1,-1
1,10,1486.51,69.05,53.34,146.80,-1,-1,-1,-1
1,11,1103.00,209.91,56.95,181.88,-1,-1,-1,-1
1,12,355.44,102.75,48.24,175.46,-1,-1,-1,-1
1,13,1447.09,248.29,57.69,170.07,-1,-1,-1,-1
1,14,1728.94,455.74,77.41,218.93,-1,-1,-1,-1
1,15,636.76,755.27,87.36,262.61,-1,-1,-1,-1
1,16,499.80,130.27,59.67,172.29,-1,-1,-1,-1
1,17,794.41,144.61,59.46,175.70,-1,-1,-1,-1
1,18,228.35,396.78,59.35,197.36,-1,-1,-1,-1
1,19,539.29,145.28,63.79,183.10,-1,-1,-1,-1
1,20,875.61,119.23,58.40,176.84,-1,-1,-1,-1
1,21,219.83,125.65,48.14,166.03,-1,-1,-1,-1
1,22,411.45,90.43,49.94,169.64,-1,-1,-1,-1
1,23,1032.71,-54.86,52.49,134.75,-1,-1,-1,-1
1,24,905.26,125.25,53.11,165.91,-1,-1,-1,-1
1,25,256.33,361.86,66.47,221.34,-1,-1,-1,-1
1,26,488.23,37.62,52.13,163.03,-1,-1,-1,-1
1,27,1414.01,198.19,53.74,177.01,-1,-1,-1,-1
1,28,997.22,-45.07,41.45,122.87,-1,-1,-1,-1
1,29,-58.52,873.85,105.18,279.78,-1,-1,-1,-1
1,30,335.51,82.10,51.15,175.12,-1,-1,-1,-1
1,31,371.35,73.80,47.75,158.07,-1,-1,-1,-1
1,32,1095.87,978.04,84.18,239.63,-1,-1,-1,-1
1,33,535.29,58.49,50.71,169.32,-1,-1,-1,-1
1,34,755.10,-79.53,46.57,128.83,-1,-1,-1,-1
1,35,1557.40,255.91,58.52,175.35,-1,-1,-1,-1
1,36,238.21,80.46,55.25,190.83,-1,-1,-1,-1
1,37,1343.24,-111.91,54.98,136.76,-1,-1,-1,-1
2,15,635.91,754.68,89.50,263.51,-1,-1,-1,-1
2,1,1359.15,567.48,102.97,240.75,-1,-1,-1,-1
2,14,1725.66,456.48,78.28,217.14,-1,-1,-1,-1
2,10,1485.51,69.15,54.10,146.15,-1,-1,-1,-1
2,9,1788.23,204.48,60.15,181.88,-1,-1,-1,-1
2,29,-52.33,874.94,100.88,268.52,-1,-1,-1,-1
2,6,103.15,545.10,82.61,251.57,-1,-1,-1,-1
2,37,1343.99,-115.94,53.09,141.05,-1,-1,-1,-1
2,4,1635.34,263.24,58.82,175.77,-1,-1,-1,-1
2,18,227.74,395.47,59.04,200.49,-1,-1,-1,-1
2,13,1445.93,246.81,59.63,171.56,-1,-1,-1,-1
2,11,1097.95,209.01,60.52,182.23,-1,-1,-1,-1
2,5,1043.97,131.94,59.87,180.37,-1,-1,-1,-1
2,27,1413.44,197.99,53.36,176.73,-1,-1,-1,-1
2,25,256.49,361.60,65.06,222.76,-1,-1,-1,-1
2,21,220.12,125.62,47.26,167.24,-1,-1,-1,-1
2,35,1555.49,252.73,60.25,182.81,-1,-1,-1,-1
2,2,371.17,410.04,80.42,235.92,-1,-1,-1,-1
2,33,535.69,58.07,50.32,170.44,-1,-1,-1,-1
2,19,539.64,145.83,61.56,182.40,-1,-1,-1,-1
2,3,287.81,122.57,51.72,168.39,-1,-1,-1,-1
2,32,1095.83,976.22,86.43,277.90,-1,-1,-1,-1
2,36,238.24,79.35,54.89,194.12,-1,-1,-1,-1
2,26,487.97,37.76,51.96,163.20,-1,-1,-1,-1
2,22,412.63,90.30,53.31,169.75,-1,-1,-1,-1
2,31,371.40,74.67,47.09,156.68,-1,-1,-1,-1
2,16,498.75,131.92,61.07,169.58,-1,-1,-1,-1
2,8,706.68,-3.80,47.88,161.79,-1,-1,-1,-1
2,23,1032.87,-52.80,52.43,131.85,-1,-1,-1,-1
2,30,335.94,83.36,50.24,172.71,-1,-1,-1,-1
2,17,794.30,145.76,59.20,173.28,-1,-1,-1,-1
2,7,462.68,80.17,52.76,171.47,-1,-1,-1,-1
2,12,355.47,101.36,49.46,177.20,-1,-1,-1,-1
2,28,998.31,-50.72,40.25,127.33,-1,-1,-1,-1
2,20,876.25,120.45,57.03,176.17,-1,-1,-1,-1
2,24,905.47,126.68,53.60,164.01,-1,-1,-1,-1
2,34,754.99,-89.96,46.33,136.85,-1,-1,-1,-1
2,38,542.11,-50.44,44.40,137.35,-1,-1,-1,-1
3,15,635.77,754.44,89.57,263.67,-1,-1,-1,-1
3,1,1358.79,567.25,103.53,240.91,-1,-1,-1,-1
3,14,1724.57,456.43,79.07,217.14,-1,-1,-1,-1
3,32,1105.92,974.94,81.93,275.14,-1,-1,-1,-1
3,10,1485.06,68.73,54.65,147.32,-1,-1,-1,-1
3,9,1790.29,204.78,59.56,181.22,-1,-1,-1,-1
3,6,103.41,545.08,82.25,251.78,-1,-1,-1,-1
3,4,1634.56,262.86,60.16,178.88,-1,-1,-1,-1
3,29,-48.99,875.13,87.80,263.06,-1,-1,-1,-1
3,13,1442.74,246.48,62.36,171.90,-1,-1,-1,-1
3,35,1548.26,250.62,62.28,187.77,-1,-1,-1,-1
3,18,225.55,397.56,55.67,193.89,-1,-1,-1,-1
3,27,1409.82,196.78,50.07,177.83,-1,-1,-1,-1
3,5,1044.44,131.40,59.26,181.45,-1,-1,-1,-1
3,33,535.60,58.21,50.24,170.68,-1,-1,-1,-1
3,25,256.40,360.99,64.21,222.87,-1,-1,-1,-1
3,3,287.51,122.05,52.02,168.03,-1,-1,-1,-1
3,2,370.75,409.65,82.13,237.23,-1,-1,-1,-1
3,11,1091.73,208.21,62.27,178.22,-1,-1,-1,-1
3,21,219.41,126.55,47.03,164.81,-1,-1,-1,-1
3,19,539.29,145.60,61.75,182.65,-1,-1,-1,-1
3,31,371.42,73.96,47.15,157.72,-1,-1,-1,-1
3,26,488.48,37.64,51.46,163.10,-1,-1,-1,-1
3,16,498.40,132.12,60.98,168.54,-1,-1,-1,-1
3,36,237.90,78.95,55.48,194.24,-1,-1,-1,-1
3,8,705.92,-6.01,48.78,163.18,-1,-1,-1,-1
3,38,542.21,-51.65,43.96,138.68,-1,-1,-1,-1
3,22,413.28,90.15,52.41,168.68,-1,-1,-1,-1
3,20,876.60,122.46,58.09,173.72,-1,-1,-1,-1
3,7,462.65,80.26,52.02,169.34,-1,-1,-1,-1
3,30,336.04,83.36,50.60,172.97,-1,-1,-1,-1
3,28,999.63,-56.40,39.68,132.09,-1,-1,-1,-1
3,17,794.18,145.89,59.68,173.22,-1,-1,-1,-1
3,12,355.20,101.87,49.92,176.29,-1,-1,-1,-1
3,34,755.13,-94.61,46.85,140.41,-1,-1,-1,-1
3,23,1032.13,-55.44,53.25,134.34,-1,-1,-1,-1
3,24,910.63,127.81,51.40,161.35,-1,-1,-1,-1
3,39,266.06,89.96,49.28,183.40,-1,-1,-1,-1
4,32,1106.04,975.08,81.76,273.08,-1,-1,-1,-1
4,15,635.42,755.70,90.00,261.79,-1,-1,-1,-1
4,1,1358.28,567.67,103.72,240.61,-1,-1,-1,-1
4,10,1486.17,68.61,53.11,147.13,-1,-1,-1,-1
4,14,1724.42,454.93,79.37,214.11,-1,-1,-1,-1
4,9,1795.73,204.60,57.98,184.08,-1,-1,-1,-1
4,35,1548.42,249.18,62.07,189.06,-1,-1,-1,-1
4,29,-47.14,874.82,85.83,255.03,-1,-1,-1,-1
4,6,103.61,545.59,81.70,250.96,-1,-1,-1,-1
4,18,224.56,396.66,56.38,195.39,-1,-1,-1,-1
4,4,1633.70,261.65,61.59,179.15,-1,-1,-1,-1
4,13,1441.68,246.30,61.87,172.28,-1,-1,-1,-1
4,27,1409.76,195.97,49.82,178.37,-1,-1,-1,-1
4,25,250.82,361.70,67.67,220.72,-1,-1,-1,-1
4,2,371.80,409.43,81.55,237.28,-1,-1,-1,-1
4,5,1045.00,131.83,58.76,180.33,-1,-1,-1,-1
4,11,1080.19,208.30,70.61,178.43,-1,-1,-1,-1
4,33,535.58,58.74,49.95,170.39,-1,-1,-1,-1
4,21,219.44,125.82,47.13,166.65,-1,-1,-1,-1
4,3,287.44,121.68,51.81,169.24,-1,-1,-1,-1
4,28,999.82,-57.80,39.18,133.06,-1,-1,-1,-1
4,19,539.18,144.56,61.18,183.96,-1,-1,-1,-1
4,31,371.61,74.69,46.89,157.14,-1,-1,-1,-1
4,22,413.24,90.20,52.92,168.26,-1,-1,-1,-1
4,8,705.97,-6.85,48.61,163.86,-1,-1,-1,-1
4,16,498.57,132.50,61.04,167.62,-1,-1,-1,-1
4,24,910.97,128.86,50.58,160.14,-1,-1,-1,-1
