1,1,14.93,143.11,77.01,200.18,-1,-1,-1,-1
1,2,124.03,156.23,61.45,173.44,-1,-1,-1,-1
1,3,304.08,211.20,11.88,31.37,-1,-1,-1,-1
2,2,126.48,155.36,61.76,174.64,-1,-1,-1,-1
2,1,14.78,141.95,77.40,202.53,-1,-1,-1,-1
2,3,307.91,210.70,13.01,32.27,-1,-1,-1,-1
2,4,264.54,201.88,15.42,45.30,-1,-1,-1,-1
3,2,128.86,152.79,62.98,179.45,-1,-1,-1,-1
3,1,17.01,142.19,78.32,202.08,-1,-1,-1,-1
3,3,314.25,211.76,12.08,30.37,-1,-1,-1,-1
3,4,268.64,198.45,18.03,51.09,-1,-1,-1,-1
3,5,246.83,196.41,23.98,65.86,-1,-1,-1,-1
4,1,22.34,144.69,78.70,202.15,-1,-1,-1,-1
4,2,135.51,149.90,65.18,183.58,-1,-1,-1,-1
4,3,319.82,211.59,12.12,31.70,-1,-1,-1,-1
4,5,253.62,197.88,21.94,63.90,-1,-1,-1,-1
4,6,234.44,191.61,21.89,65.85,-1,-1,-1,-1
5,1,29.80,145.61,79.45,205.93,-1,-1,-1,-1
5,2,141.54,151.58,69.11,185.16,-1,-1,-1,-1
5,5,262.94,199.05,23.47,66.25,-1,-1,-1,-1
5,3,329.52,212.64,13.44,33.19,-1,-1,-1,-1
5,6,241.11,194.59,24.57,70.12,-1,-1,-1,-1
5,7,215.86,200.96,21.42,63.45,-1,-1,-1,-1
6,1,32.04,142.91,80.54,211.18,-1,-1,-1,-1
6,2,142.70,149.53,77.85,191.27,-1,-1,-1,-1
6,5,268.23,199.30,24.19,65.71,-1,-1,-1,-1
6,7,222.42,199.88,24.52,64.93,-1,-1,-1,-1
6,6,249.06,195.59,23.81,67.82,-1,-1,-1,-1
7,2,147.94,148.19,78.13,194.35,-1,-1,-1,-1
7,1,35.73,140.07,78.46,216.43,-1,-1,-1,-1
7,5,275.73,199.29,23.97,65.49,-1,-1,-1,-1
7,7,226.96,200.89,21.86,62.75,-1,-1,-1,-1
7,6,254.39,196.08,23.60,66.96,-1,-1,-1,-1
7,8,296.13,204.24,15.23,44.40,-1,-1,-1,-1
8,2,150.91,147.54,82.82,196.14,-1,-1,-1,-1
8,7,234.45,201.14,23.05,62.97,-1,-1,-1,-1
8,1,39.11,138.81,82.39,219.04,-1,-1,-1,-1
8,5,282.03,199.96,24.10,65.38,-1,-1,-1,-1
